odil_folio_filename,alhoma_manuscript_id,title,folio,alhoma_folio_id,odil_folio_id,conservation_institution,manuscript_call-number,manuscript_iiif_manifest_urls
ahloma_010922354013036358_173866.jpg,ms_010922354013036358,Recueil / Topica transl. lat. Boece Aristoteles,51R,VAT_25905,ahloma_010922354013036358_173866,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 2115,https://digi.vatlib.it/iiif/MSS_Vat.lat.2115/manifest.json
ahloma_029390201035078627_83885c.jpg,ms_029390201035078627,Recueil / Tractatus de declaratione difficilium dictorum et dictionum in theologia Armandus de Bellovisu,1R,VAT_13489,ahloma_029390201035078627_83885c,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1062,https://digi.vatlib.it/iiif/MSS_Vat.lat.1062/manifest.json
ahloma_029390201035078627_cdac41.jpg,ms_029390201035078627,Recueil / Tractatus de declaratione difficilium dictorum et dictionum in theologia Armandus de Bellovisu,3R,VAT_13491,ahloma_029390201035078627_cdac41,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1062,https://digi.vatlib.it/iiif/MSS_Vat.lat.1062/manifest.json
ahloma_029390201035078627_861e5e.jpg,ms_029390201035078627,Recueil / Tractatus de declaratione difficilium dictorum et dictionum in theologia Armandus de Bellovisu,3V,VAT_13493,ahloma_029390201035078627_861e5e,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1062,https://digi.vatlib.it/iiif/MSS_Vat.lat.1062/manifest.json
ahloma_029390201035078627_b44d5b.jpg,ms_029390201035078627,Recueil / Tractatus de declaratione difficilium dictorum et dictionum in theologia Armandus de Bellovisu,15R,VAT_13496,ahloma_029390201035078627_b44d5b,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1062,https://digi.vatlib.it/iiif/MSS_Vat.lat.1062/manifest.json
ahloma_029390201035078627_c60068.jpg,ms_029390201035078627,Recueil / Tractatus de declaratione difficilium dictorum et dictionum in theologia Armandus de Bellovisu,63R,VAT_13498,ahloma_029390201035078627_c60068,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1062,https://digi.vatlib.it/iiif/MSS_Vat.lat.1062/manifest.json
ahloma_029390201035078627_5fa3ef.jpg,ms_029390201035078627,Recueil / Tractatus de declaratione difficilium dictorum et dictionum in theologia Armandus de Bellovisu,66V,VAT_13500,ahloma_029390201035078627_5fa3ef,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1062,https://digi.vatlib.it/iiif/MSS_Vat.lat.1062/manifest.json
ahloma_029390201035078627_7bf15d.jpg,ms_029390201035078627,Recueil / Tractatus de declaratione difficilium dictorum et dictionum in theologia Armandus de Bellovisu,83R,VAT_13502,ahloma_029390201035078627_7bf15d,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1062,https://digi.vatlib.it/iiif/MSS_Vat.lat.1062/manifest.json
ahloma_010945728013064256_764731.jpg,ms_010945728013064256,Recueil / Tractatus de duello Jacobius Petrus,1R,REG_18137,ahloma_010945728013064256_764731,Vatican. Biblioteca apostolica vaticana,REG. LAT. 1873,https://digi.vatlib.it/iiif/MSS_Reg.lat.1873/manifest.json
ahloma_014087764016814428_1fa6de.jpg,ms_014087764016814428,Recueil / Tractatus de excommunicatione Francesco Piazza,188V,VAT_16356,ahloma_014087764016814428_1fa6de,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1237,blank
ahloma_016544421019746567_7ead4e.jpg,ms_016544421019746567,Recueil / Tractatus de formatione corporis humani Aegidius Romanus,1R,VAT_12211,ahloma_016544421019746567_7ead4e,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 845,https://digi.vatlib.it/iiif/MSS_Vat.lat.845/manifest.json
ahloma_016945716020225532_71096f.jpg,ms_016945716020225532,Recueil / Tractatus de geometria perspectiva Bruduardino Guillelmo,1R,REG_09848,ahloma_016945716020225532_71096f,Vatican. Biblioteca apostolica vaticana,REG. LAT. 1235,blank
ahloma_016945716020225532_96f8d2.jpg,ms_016945716020225532,Recueil / Tractatus de geometria perspectiva Bruduardino Guillelmo,5R,REG_09849,ahloma_016945716020225532_96f8d2,Vatican. Biblioteca apostolica vaticana,REG. LAT. 1235,blank
ahloma_013790381016459487_0adbd0.jpg,ms_013790381016459487,Recueil / Tractatus de gratia et libero arbitrio Bernardus,66V,URB_02914,ahloma_013790381016459487_0adbd0,Vatican. Biblioteca apostolica vaticana,URB. LAT. 90,blank
ahloma_020156448024057696_da029e.jpg,ms_020156448024057696,Recueil / Tractatus de ieiunis adressé à Marc Lippomani patricien Venete Antonius,1R,VAT_13541,ahloma_020156448024057696_da029e,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1071,https://digi.vatlib.it/iiif/MSS_Vat.lat.1071/manifest.json
ahloma_019499310023273370_6bdb83.jpg,ms_019499310023273370,Recueil / Tractatus de intensione et remissione formarum Galterius Burlaeus,21R,VAT_26122,ahloma_019499310023273370_6bdb83,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 2185,https://digi.vatlib.it/iiif/MSS_Vat.lat.2185/manifest.json
ahloma_009022519010768813_bfbac0.jpg,ms_009022519010768813,Recueil / Tractatus de natura generis,3R,VAT_12059,ahloma_009022519010768813_bfbac0,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 806,https://digi.vatlib.it/iiif/MSS_Vat.lat.806/manifest.json
ahloma_009024844010771588_58b927.jpg,ms_009024844010771588,Recueil / Tractatus de natura generis,1R,VAT_12063,ahloma_009024844010771588_58b927,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 807,https://digi.vatlib.it/iiif/MSS_Vat.lat.806/manifest.json
ahloma_009024844010771588_9fd7fb.jpg,ms_009024844010771588,Recueil / Tractatus de natura generis,54V,VAT_12065,ahloma_009024844010771588_9fd7fb,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 807,https://digi.vatlib.it/iiif/MSS_Vat.lat.806/manifest.json
ahloma_017882071021343117_ad9878.jpg,ms_017882071021343117,Recueil / Tractatus de praecipuis virtutibus vitiis officiis incomplet,9V,REG_03902,ahloma_017882071021343117_ad9878,Vatican. Biblioteca apostolica vaticana,REG. LAT. 395,blank
ahloma_016744743019985661_b13217.jpg,ms_016744743019985661,Recueil / Tractatus de sensu composito et diviso Paulus Pergulensis,1R,VAT_25992,ahloma_016744743019985661_b13217,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 2141,https://digi.vatlib.it/iiif/MSS_Vat.lat.2141/manifest.json
ahloma_020392761024339747_feaca5.jpg,ms_020392761024339747,Recueil / Tractatus de substantiis separatis / De angelorum natura Thomas Aquinas,21R,VAT_12068,ahloma_020392761024339747_feaca5,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 808,https://digi.vatlib.it/iiif/MSS_Vat.lat.808/manifest.json
ahloma_017449218020826486_ef6dd1.jpg,ms_017449218020826486,Recueil / Tractatus de tabernaculo et sacerdotio Hugo de Sancto Victore,172V,REG_03096,ahloma_017449218020826486_ef6dd1,Vatican. Biblioteca apostolica vaticana,REG. LAT. 241,blank
ahloma_010917115013030105_0de18d.jpg,ms_010917115013030105,Recueil / Tractatus de vita et passione b. Thome,1R,VAT_16275,ahloma_010917115013030105_0de18d,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1220,https://digi.vatlib.it/iiif/MSS_Vat.lat.1220/manifest.json
ahloma_010917115013030105_f988a2.jpg,ms_010917115013030105,Recueil / Tractatus de vita et passione b. Thome,14V,VAT_16278,ahloma_010917115013030105_f988a2,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1220,https://digi.vatlib.it/iiif/MSS_Vat.lat.1220/manifest.json
ahloma_010917115013030105_97704a.jpg,ms_010917115013030105,Recueil / Tractatus de vita et passione b. Thome,16V,VAT_16281,ahloma_010917115013030105_97704a,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1220,https://digi.vatlib.it/iiif/MSS_Vat.lat.1220/manifest.json
ahloma_010917115013030105_f92846.jpg,ms_010917115013030105,Recueil / Tractatus de vita et passione b. Thome,24V,VAT_16284,ahloma_010917115013030105_f92846,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1220,https://digi.vatlib.it/iiif/MSS_Vat.lat.1220/manifest.json
ahloma_010917115013030105_3634b2.jpg,ms_010917115013030105,Recueil / Tractatus de vita et passione b. Thome,32V,VAT_16287,ahloma_010917115013030105_3634b2,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1220,https://digi.vatlib.it/iiif/MSS_Vat.lat.1220/manifest.json
ahloma_010303160012297320_477a1d.jpg,ms_010303160012297320,Recueil / Tractatus in Danielem Hieronymus,46R,VAT_07311,ahloma_010303160012297320_477a1d,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 327,https://digi.vatlib.it/iiif/MSS_Vat.lat.327/manifest.json
ahloma_010303160012297320_3c24d2.jpg,ms_010303160012297320,Recueil / Tractatus in Danielem Hieronymus,49V,VAT_07313,ahloma_010303160012297320_3c24d2,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 327,https://digi.vatlib.it/iiif/MSS_Vat.lat.327/manifest.json
ahloma_015113616018038832_cbc7d7.jpg,ms_015113616018038832,Recueil / Tractatus in epistolam Joannis ad Parthos Augustinus,168V,URB_02647,ahloma_015113616018038832_cbc7d7,Vatican. Biblioteca apostolica vaticana,URB. LAT. 72,https://digi.vatlib.it/iiif/MSS_Vat.lat.485/manifest.json
ahloma_015288115018247105_1b46dd.jpg,ms_015288115018247105,Recueil / Tractatus in epistolam Joannis ad Parthos Augustinus,1R,VAT_08690,ahloma_015288115018247105_1b46dd,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 485,https://digi.vatlib.it/iiif/MSS_Vat.lat.485/manifest.json
ahloma_015602548018622396_d5900c.jpg,ms_015602548018622396,Recueil / Tractatus in epistolam Johannis ad Parthos Augustinus,55V,VAT_07898,ahloma_015602548018622396_d5900c,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 376,https://digi.vatlib.it/iiif/MSS_Vat.lat.376/manifest.json
ahloma_007169587008557249_e4e774.jpg,ms_007169587008557249,Recueil / Tractatus logicae,1R,VAT_12679,ahloma_007169587008557249_e4e774,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 946,https://digi.vatlib.it/iiif/MSS_Vat.lat.946/manifest.json
ahloma_007147949008531423_920809.jpg,ms_007147949008531423,Recueil / Tractatus moralis,187R,REG_05467,ahloma_007147949008531423_920809,Vatican. Biblioteca apostolica vaticana,REG. LAT. 540,blank
ahloma_012786260015261020_5ecb99.jpg,ms_012786260015261020,Recueil / Tractatus super beati immaculati Ambrosius,3R,VAT_06994,ahloma_012786260015261020_5ecb99,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 276,https://digi.vatlib.it/iiif/MSS_Vat.lat.276/manifest.json
ahloma_012786260015261020_7ce515.jpg,ms_012786260015261020,Recueil / Tractatus super beati immaculati Ambrosius,4R,VAT_06996,ahloma_012786260015261020_7ce515,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 276,https://digi.vatlib.it/iiif/MSS_Vat.lat.276/manifest.json
ahloma_014294627017061329_3ebc16.jpg,ms_014294627017061329,Recueil / Tractatus super psalmos Hilarius Pictaviensis ep.,1R,VAT_06813,ahloma_014294627017061329_3ebc16,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 250,https://digi.vatlib.it/iiif/MSS_Vat.lat.250/manifest.json
ahloma_014297541017064807_bc9e18.jpg,ms_014297541017064807,Recueil / Tractatus super psalmos Hilarius Pictaviensis ep.,2R,VAT_06816,ahloma_014297541017064807_bc9e18,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 251,https://digi.vatlib.it/iiif/MSS_Vat.lat.250/manifest.json
ahloma_016347292019511284_54faab.jpg,ms_016347292019511284,Recueil / Traduction du Criton de Platon Leonardus Brunus Aretinus,1R,REG_11861,ahloma_016347292019511284_54faab,Vatican. Biblioteca apostolica vaticana,REG. LAT. 1321,https://digi.vatlib.it/iiif/MSS_Reg.lat.1321/manifest.json
ahloma_016347292019511284_279d11.jpg,ms_016347292019511284,Recueil / Traduction du Criton de Platon Leonardus Brunus Aretinus,8V,REG_11863,ahloma_016347292019511284_279d11,Vatican. Biblioteca apostolica vaticana,REG. LAT. 1321,https://digi.vatlib.it/iiif/MSS_Reg.lat.1321/manifest.json
ahloma_019404016023159632_584d5c.jpg,ms_019404016023159632,Recueil / Traduction du De saecularibus de s. Basile Leonardus Brunus Aretinus,82R,REG_11865,ahloma_019404016023159632_584d5c,Vatican. Biblioteca apostolica vaticana,REG. LAT. 1321,blank
ahloma_017656329021073683_b27cf5.jpg,ms_017656329021073683,Recueil / Traduction du Viri illustribus de Plutarque Guarino da Verona,92R,REG_11867,ahloma_017656329021073683_b27cf5,Vatican. Biblioteca apostolica vaticana,REG. LAT. 1321,blank
ahloma_017556230020954210_af5d1a.jpg,ms_017556230020954210,Recueil / Tragoediae / Expositio n. Treueti Seneca rhetor / Nicolaus Treuet,5R,URB_09520,ahloma_017556230020954210_af5d1a,Vatican. Biblioteca apostolica vaticana,URB. LAT. 355,blank
ahloma_010606371012659217_1c19fc.jpg,ms_010606371012659217,Recueil / Tragoediae / Hercules furens Seneca,1R,REG_17098,ahloma_010606371012659217_1c19fc,Vatican. Biblioteca apostolica vaticana,REG. LAT. 1704,https://digi.vatlib.it/iiif/MSS_Reg.lat.1704/manifest.json
ahloma_010636410012695070_343250.jpg,ms_010636410012695070,Recueil / Tragoediae / Hercules furens Seneca,11R,VAT_22081,ahloma_010636410012695070_343250,Vatican. Biblioteca apostolica vaticana,VAT. LAT. 1641,https://digi.vatlib.it/iiif/MSS_Reg.lat.1704/manifest.json
ahloma_012177296014534192_aaa468.jpg,ms_012177296014534192,Recueil / Tragoediae / Hercules furens Seneca rhetor,6R,URB_09525,ahloma_012177296014534192_aaa468,Vatican. Biblioteca apostolica vaticana,URB. LAT. 355,blank
ahloma_012177296014534192_873854.jpg,ms_012177296014534192,Recueil / Tragoediae / Hercules furens Seneca rhetor,7R,URB_09530,ahloma_012177296014534192_873854,Vatican. Biblioteca apostolica vaticana,URB. LAT. 355,blank
ahloma_012177296014534192_957d67.jpg,ms_012177296014534192,Recueil / Tragoediae / Hercules furens Seneca rhetor,7V,URB_09533,ahloma_012177296014534192_957d67,Vatican. Biblioteca apostolica vaticana,URB. LAT. 355,blank
ahloma_012177296014534192_3c3eeb.jpg,ms_012177296014534192,Recueil / Tragoediae / Hercules furens Seneca rhetor,28V,URB_09535,ahloma_012177296014534192_3c3eeb,Vatican. Biblioteca apostolica vaticana,URB. LAT. 355,blank
ahloma_009722468011604236_e1f42b.jpg,ms_009722468011604236,Recueil / Tragoediae / Medea Seneca rhetor,141R,URB_09567,ahloma_009722468011604236_e1f42b,Vatican. Biblioteca apostolica vaticana,URB. LAT. 355,blank
ahloma_010263759012250293_c68f90.jpg,ms_010263759012250293,Recueil / Tragoediae / Oedipus Seneca rhetor,107R,URB_09563,ahloma_010263759012250293_c68f90,Vatican. Biblioteca apostolica vaticana,URB. LAT. 355,blank
ahloma_008813734010519618_07e49e.jpg,ms_008813734010519618,Recueil / Tragoediae / Phaedra Seneca,34R,REG_19303,ahloma_008813734010519618_07e49e,Vatican. Biblioteca apostolica vaticana,REG. LAT. 1952,blank
ahloma_008813734010519618_0b3b02.jpg,ms_008813734010519618,Recueil / Tragoediae / Phaedra Seneca,34V,REG_19305,ahloma_008813734010519618_0b3b02,Vatican. Biblioteca apostolica vaticana,REG. LAT. 1952,blank
ahloma_010784900012872300_a4614c.jpg,ms_010784900012872300,Recueil / Tragoediae / Phonissae Seneca rhetor,69V,URB_09559,ahloma_010784900012872300_a4614c,Vatican. Biblioteca apostolica vaticana,URB. LAT. 355,blank
ahloma_009092331010852137_5c013e.jpg,ms_009092331010852137,Recueil / Tragoediae / Thyestes Seneca,24R,REG_15986,ahloma_009092331010852137_5c013e,Vatican. Biblioteca apostolica vaticana,REG. LAT. 1681,blank
ahloma_010537954012577558_6d8e23.jpg,ms_010537954012577558,Recueil / Tragoediae / Thyestes Seneca rhetor,36R,URB_09538,ahloma_010537954012577558_6d8e23,Vatican. Biblioteca apostolica vaticana,URB. LAT. 355,blank
ahloma_010537954012577558_5a5748.jpg,ms_010537954012577558,Recueil / Tragoediae / Thyestes Seneca rhetor,52R,URB_09542,ahloma_010537954012577558_5a5748,Vatican. Biblioteca apostolica vaticana,URB. LAT. 355,blank
